lhub_ts,dest_ip,count,dest_port,action
,12.20.57.178,1,6290,blocked
,12.20.57.178,1,6295,blocked
,12.20.57.178,1,6296,blocked
,12.20.57.178,1,6303,blocked
,12.20.57.178,1,6306,blocked
,12.20.57.178,1,6307,blocked
,12.20.57.178,1,6308,blocked
,12.20.57.178,1,6309,blocked
,12.20.57.178,1,631,blocked
,12.20.57.178,1,6314,blocked
,12.20.57.178,1,6315,blocked
,12.20.57.178,1,6322,blocked
,12.20.57.178,1,6326,blocked
,12.20.57.178,1,6327,blocked
,12.20.57.178,1,6328,blocked
,12.20.57.178,1,6329,blocked
,12.20.57.178,1,6330,blocked
,12.20.57.178,2,63303,blocked
,12.20.57.178,1,6339,blocked
,12.20.57.178,1,63390,blocked
,12.20.57.178,1,6340,blocked
,12.20.57.178,1,6341,blocked
,12.20.57.178,1,6342,blocked
,12.20.57.178,1,6344,blocked
,12.20.57.178,1,6345,blocked
,12.20.57.178,1,6346,blocked
,12.20.57.178,1,6347,blocked
,12.20.57.178,1,6348,blocked
,12.20.57.178,1,6352,blocked
,12.20.57.178,2,63572,blocked
,12.20.57.178,1,6358,blocked
,12.20.57.178,1,6359,blocked
,12.20.57.178,1,6360,blocked
,12.20.57.178,1,6361,blocked
,12.20.57.178,1,6364,blocked
,12.20.57.178,1,6365,blocked
,12.20.57.178,1,6367,blocked
,12.20.57.178,1,6376,blocked
,12.20.57.178,1,6378,blocked
,12.20.57.178,7,6379,blocked
,12.20.57.178,1,6380,blocked
,12.20.57.178,1,6383,blocked
,12.20.57.178,1,6385,blocked
,12.20.57.178,1,63894,blocked
,12.20.57.178,1,6396,blocked
,12.20.57.178,1,6397,blocked
,12.20.57.178,1,6399,blocked
,12.20.57.178,1,6401,blocked
,12.20.57.178,1,6402,blocked
,12.20.57.178,2,6403,blocked
,12.20.57.178,1,6410,blocked
,12.20.57.178,2,64177,blocked
,12.20.57.178,1,6418,blocked
,12.20.57.178,1,6419,blocked
,12.20.57.178,1,6420,blocked
,12.20.57.178,1,6421,blocked
,12.20.57.178,1,6427,blocked
,12.20.57.178,1,6428,blocked
,12.20.57.178,1,6429,blocked
,12.20.57.178,1,6431,blocked
,12.20.57.178,1,6432,blocked
,12.20.57.178,1,6433,blocked
,12.20.57.178,1,6434,blocked
,12.20.57.178,1,6435,blocked
,12.20.57.178,1,6437,blocked
,12.20.57.178,1,6438,blocked
,12.20.57.178,1,6439,blocked
,12.20.57.178,1,6445,blocked
,12.20.57.178,1,6446,blocked
,12.20.57.178,1,6452,blocked
,12.20.57.178,1,6453,blocked
,12.20.57.178,1,6455,blocked
,12.20.57.178,1,6458,blocked
,12.20.57.178,1,646,blocked
,12.20.57.178,1,64619,blocked
,12.20.57.178,1,6464,blocked
,12.20.57.178,1,64641,blocked
,12.20.57.178,1,6465,blocked
,12.20.57.178,1,6466,blocked
,12.20.57.178,1,6469,blocked
,12.20.57.178,1,6472,blocked
,12.20.57.178,1,6473,blocked
,12.20.57.178,1,6474,blocked
,12.20.57.178,1,6475,blocked
,12.20.57.178,1,6476,blocked
,12.20.57.178,1,6477,blocked
,12.20.57.178,1,648,blocked
,12.20.57.178,2,6481,blocked
,12.20.57.178,1,6482,blocked
,12.20.57.178,1,6483,blocked
,12.20.57.178,1,6484,blocked
,12.20.57.178,1,6485,blocked
,12.20.57.178,1,6489,blocked
,12.20.57.178,1,6490,blocked
,12.20.57.178,1,64910,blocked
,12.20.57.178,1,6493,blocked
,12.20.57.178,1,64982,blocked
,12.20.57.178,1,64983,blocked
,12.20.57.178,1,64984,blocked
,12.20.57.178,1,64985,blocked
,12.20.57.178,1,65000,blocked
,12.20.57.178,1,65079,blocked
,12.20.57.178,2,65080,blocked
,12.20.57.178,1,65083,blocked
,12.20.57.178,1,65090,blocked
,12.20.57.178,2,65215,blocked
,12.20.57.178,1,6523,blocked
,12.20.57.178,1,654,blocked
,12.20.57.178,1,6543,blocked
,12.20.57.178,1,65432,blocked
,12.20.57.178,1,65503,blocked
,12.20.57.178,1,65516,blocked
,12.20.57.178,1,65520,blocked
,12.20.57.178,1,65524,blocked
,12.20.57.178,4,65529,blocked
,12.20.57.178,1,65530,blocked
,12.20.57.178,1,65531,blocked
,12.20.57.178,1,6560,blocked
,12.20.57.178,1,6577,blocked
,12.20.57.178,1,662,blocked
,12.20.57.178,1,6633,blocked
,12.20.57.178,1,6642,blocked
,12.20.57.178,1,6643,blocked
,12.20.57.178,1,6661,blocked
,12.20.57.178,1,6663,blocked
,12.20.57.178,2,6666,blocked
,12.20.57.178,1,6667,blocked
,12.20.57.178,1,6668,blocked
,12.20.57.178,1,667,blocked
,12.20.57.178,1,6676,blocked
,12.20.57.178,1,6677,blocked
,12.20.57.178,1,6689,blocked
,12.20.57.178,1,67,blocked
,12.20.57.178,1,6705,blocked
,12.20.57.178,1,6708,blocked
,12.20.57.178,1,6711,blocked
,12.20.57.178,1,6712,blocked
,12.20.57.178,1,6716,blocked
,12.20.57.178,1,6719,blocked
,12.20.57.178,1,6720,blocked
,12.20.57.178,1,680,blocked
,12.20.57.178,1,6807,blocked
,12.20.57.178,1,681,blocked
,12.20.57.178,1,683,blocked
,12.20.57.178,1,6870,blocked
,12.20.57.178,1,6881,blocked
,12.20.57.178,3,69,blocked
,12.20.57.178,1,6902,blocked
,12.20.57.178,1,6903,blocked
,12.20.57.178,1,6904,blocked
,12.20.57.178,1,6907,blocked
,12.20.57.178,1,6908,blocked
,12.20.57.178,1,6909,blocked
,12.20.57.178,1,6910,blocked
,12.20.57.178,1,6911,blocked
,12.20.57.178,1,6914,blocked
,12.20.57.178,1,6924,blocked
,12.20.57.178,1,6929,blocked
,12.20.57.178,1,6957,blocked
,12.20.57.178,1,6963,blocked
,12.20.57.178,1,6964,blocked
,12.20.57.178,1,6965,blocked
,12.20.57.178,1,6967,blocked
,12.20.57.178,1,6968,blocked
,12.20.57.178,1,6969,blocked
,12.20.57.178,1,6971,blocked
,12.20.57.178,1,7,blocked
,12.20.57.178,3,7000,blocked
,12.20.57.178,3,7001,blocked
,12.20.57.178,1,7002,blocked
,12.20.57.178,1,702,blocked
,12.20.57.178,1,7020,blocked
,12.20.57.178,1,7021,blocked
,12.20.57.178,1,7028,blocked
,12.20.57.178,1,7030,blocked
,12.20.57.178,1,7031,blocked
,12.20.57.178,1,7036,blocked
,12.20.57.178,2,7040,blocked
,12.20.57.178,1,7043,blocked
,12.20.57.178,1,7044,blocked
,12.20.57.178,1,7045,blocked
,12.20.57.178,1,7046,blocked
,12.20.57.178,1,7049,blocked
,12.20.57.178,1,707,blocked
,12.20.57.178,1,7070,blocked
,12.20.57.178,1,7071,blocked
,12.20.57.178,1,7077,blocked
,12.20.57.178,1,708,blocked
,12.20.57.178,1,7081,blocked
,12.20.57.178,1,7083,blocked
,12.20.57.178,1,7100,blocked
,12.20.57.178,1,719,blocked
,12.20.57.178,1,7199,blocked
,12.20.57.178,1,7443,blocked
,12.20.57.178,1,747,blocked
,12.20.57.178,1,753,blocked
,12.20.57.178,2,7547,blocked
,12.20.57.178,1,759,blocked
,12.20.57.178,1,7666,blocked
,12.20.57.178,1,7755,blocked
,12.20.57.178,1,7778,blocked
,12.20.57.178,1,7779,blocked
,12.20.57.178,1,7785,blocked
,12.20.57.178,1,7790,blocked
,12.20.57.178,1,7801,blocked
,12.20.57.178,1,7807,blocked
,12.20.57.178,1,7811,blocked
,12.20.57.178,1,7815,blocked
,12.20.57.178,1,7878,blocked
,12.20.57.178,1,7901,blocked
,12.20.57.178,55,80,blocked
,12.20.57.178,3,8000,blocked
,12.20.57.178,3,8001,blocked
,12.20.57.178,1,8002,blocked
,12.20.57.178,4,8003,blocked
,12.20.57.178,1,8009,blocked
,12.20.57.178,1,8011,blocked
,12.20.57.178,1,8016,blocked
,12.20.57.178,1,803,blocked
,12.20.57.178,1,8031,blocked
,12.20.57.178,1,8048,blocked
,12.20.57.178,1,8055,blocked
,12.20.57.178,2,807,blocked
,12.20.57.178,1,808,blocked
,12.20.57.178,63,8080,blocked
,12.20.57.178,10,8081,blocked
,12.20.57.178,1,8082,blocked
,12.20.57.178,4,8083,blocked
,12.20.57.178,2,8084,blocked
,12.20.57.178,3,8085,blocked
,12.20.57.178,2,8086,blocked
,12.20.57.178,3,8087,blocked
,12.20.57.178,10,8088,blocked
,12.20.57.178,79,8089,blocked
,12.20.57.178,4,8090,blocked
,12.20.57.178,1,8093,blocked
,12.20.57.178,59,81,blocked
,12.20.57.178,1,8104,blocked
,12.20.57.178,2,8118,blocked
,12.20.57.178,1,8123,blocked
,12.20.57.178,1,8139,blocked
,12.20.57.178,1,8163,blocked
,12.20.57.178,1,8180,blocked
,12.20.57.178,1,8181,blocked
,12.20.57.178,1,82,blocked
,12.20.57.178,8,8291,blocked
,12.20.57.178,2,83,blocked
,12.20.57.178,1,830,blocked
,12.20.57.178,1,8333,blocked
,12.20.57.178,2,84,blocked
,12.20.57.178,1,8414,blocked
,12.20.57.178,1,8418,blocked
,12.20.57.178,1,8427,blocked
,12.20.57.178,8,8443,blocked
,12.20.57.178,1,845,blocked
,12.20.57.178,1,85,blocked
,12.20.57.178,1,8530,blocked
,12.20.57.178,1,8531,blocked
,12.20.57.178,4,8539,blocked
,12.20.57.178,32,8545,blocked
,12.20.57.178,1,86,blocked
,12.20.57.178,1,8607,blocked
,12.20.57.178,1,8608,blocked
,12.20.57.178,1,8610,blocked
,12.20.57.178,1,8614,blocked
,12.20.57.178,1,8616,blocked
,12.20.57.178,1,8617,blocked
,12.20.57.178,1,8620,blocked
,12.20.57.178,1,8624,blocked
,12.20.57.178,1,8626,blocked
,12.20.57.178,1,8636,blocked
,12.20.57.178,1,8637,blocked
,12.20.57.178,2,8640,blocked
,12.20.57.178,2,8641,blocked
,12.20.57.178,1,8642,blocked
,12.20.57.178,1,8643,blocked
,12.20.57.178,1,8644,blocked
,12.20.57.178,1,8646,blocked
,12.20.57.178,1,8651,blocked
,12.20.57.178,1,8652,blocked
,12.20.57.178,1,8653,blocked
,12.20.57.178,1,8654,blocked
,12.20.57.178,1,8655,blocked
,12.20.57.178,1,8656,blocked
,12.20.57.178,1,8657,blocked
,12.20.57.178,1,8658,blocked
,12.20.57.178,1,8660,blocked
,12.20.57.178,1,8674,blocked
,12.20.57.178,1,8707,blocked
,12.20.57.178,4,8728,blocked
,12.20.57.178,2,873,blocked
,12.20.57.178,1,88,blocked
,12.20.57.178,1,8800,blocked
,12.20.57.178,1,8822,blocked
,12.20.57.178,1,8876,blocked
,12.20.57.178,1,888,blocked
,12.20.57.178,1,8880,blocked
,12.20.57.178,1,8881,blocked
,12.20.57.178,1,8883,blocked
,12.20.57.178,1,8884,blocked
,12.20.57.178,6,8888,blocked
,12.20.57.178,1,8890,blocked
,12.20.57.178,1,8895,blocked
,12.20.57.178,1,8899,blocked
,12.20.57.178,1,8903,blocked
,12.20.57.178,1,8912,blocked
,12.20.57.178,1,8913,blocked
,12.20.57.178,1,8920,blocked
,12.20.57.178,1,8925,blocked
,12.20.57.178,1,8931,blocked
,12.20.57.178,1,8932,blocked
,12.20.57.178,1,8939,blocked
,12.20.57.178,1,8940,blocked
,12.20.57.178,1,8943,blocked
,12.20.57.178,1,8944,blocked
,12.20.57.178,1,8946,blocked
,12.20.57.178,1,8947,blocked
,12.20.57.178,1,8949,blocked
,12.20.57.178,1,8971,blocked
,12.20.57.178,2,8989,blocked
,12.20.57.178,1,899,blocked
,12.20.57.178,1,8991,blocked
,12.20.57.178,3,9000,blocked
,12.20.57.178,1,9001,blocked
,12.20.57.178,2,9002,blocked
,12.20.57.178,1,9007,blocked
,12.20.57.178,1,9010,blocked
,12.20.57.178,1,9011,blocked
,12.20.57.178,1,9013,blocked
,12.20.57.178,1,9015,blocked
,12.20.57.178,1,9016,blocked
,12.20.57.178,1,9017,blocked
,12.20.57.178,1,9018,blocked
,12.20.57.178,1,902,blocked
,12.20.57.178,1,9038,blocked
,12.20.57.178,1,9051,blocked
,12.20.57.178,1,9052,blocked
,12.20.57.178,1,9057,blocked
,12.20.57.178,1,9058,blocked
,12.20.57.178,1,9080,blocked
,12.20.57.178,1,9089,blocked
,12.20.57.178,4,9090,blocked
,12.20.57.178,1,9091,blocked
,12.20.57.178,1,9094,blocked
,12.20.57.178,1,9097,blocked
,12.20.57.178,1,9183,blocked
,12.20.57.178,2,9191,blocked
,12.20.57.178,6,9200,blocked
,12.20.57.178,1,9212,blocked
,12.20.57.178,1,9300,blocked
,12.20.57.178,1,9306,blocked
,12.20.57.178,1,932,blocked
,12.20.57.178,1,9333,blocked
,12.20.57.178,1,9339,blocked
,12.20.57.178,1,938,blocked
,12.20.57.178,1,9388,blocked
,12.20.57.178,1,9389,blocked
,12.20.57.178,1,939,blocked
,12.20.57.178,1,9390,blocked
,12.20.57.178,2,9418,blocked
,12.20.57.178,2,9443,blocked
,12.20.57.178,1,95,blocked
,12.20.57.178,1,9527,blocked
,12.20.57.178,1,9540,blocked
,12.20.57.178,1,9595,blocked
,12.20.57.178,1,96,blocked
,12.20.57.178,1,9600,blocked
,12.20.57.178,1,9633,blocked
,12.20.57.178,11,9661,blocked
,12.20.57.178,1,9685,blocked
,12.20.57.178,1,969,blocked
,12.20.57.178,1,9701,blocked
,12.20.57.178,1,972,blocked
,12.20.57.178,1,9743,blocked
,12.20.57.178,1,9765,blocked
,12.20.57.178,1,9774,blocked
,12.20.57.178,1,9781,blocked
,12.20.57.178,2,9797,blocked
,12.20.57.178,1,9828,blocked
,12.20.57.178,1,9876,blocked
,12.20.57.178,1,989,blocked
,12.20.57.178,1,993,blocked
,12.20.57.178,1,995,blocked
,12.20.57.178,1,9989,blocked
,12.20.57.178,1,9990,blocked
,12.20.57.178,1,9991,blocked
,12.20.57.178,1,9992,blocked
,12.20.57.178,1,9993,blocked
,12.20.57.178,1,9994,blocked
,12.20.57.178,1,9995,blocked
,12.20.57.178,1,9996,blocked
,12.20.57.178,1,9997,blocked
,12.20.57.178,2,9998,blocked
,12.20.57.178,4,9999,blocked
,124.146.215.42,1,443,allowed
,124.146.215.6,2,443,allowed
,128.125.230.227,1,80,allowed
,128.178.154.159,3,443,allowed
,129.6.15.28,82,123,allowed
,129.6.15.29,82,123,allowed
,129.6.15.30,82,123,allowed
,13.107.246.10,6,443,allowed
,13.107.3.128,21,443,allowed
,13.107.4.50,2,80,allowed
,13.107.42.11,3,443,allowed
,13.107.42.12,1,443,allowed
,13.107.42.14,35,443,allowed
,13.107.6.168,1,443,allowed
,13.107.7.190,1,443,allowed
,13.110.0.205,4,443,allowed
,13.110.0.207,20,443,allowed
,13.110.0.77,6,443,allowed
,13.110.0.79,7,443,allowed
,13.110.1.205,15,443,allowed
,13.110.1.207,10,443,allowed
,13.110.1.77,7,443,allowed
,13.110.1.79,1,443,allowed
,13.110.2.207,8,443,allowed
,13.110.2.77,4,443,allowed
,13.110.2.79,10,443,allowed
,13.110.3.77,13,443,allowed
,13.110.3.79,6,443,allowed
,13.111.100.93,3,443,allowed
,13.111.18.59,3,443,allowed
,13.226.10.58,1,443,allowed
,13.226.13.99,1,443,allowed
,13.226.15.15,1,443,allowed
,13.226.15.58,1,443,allowed
,13.226.17.9,4,443,allowed
,13.226.19.152,9,443,allowed
,13.226.22.5,1,443,allowed
,13.226.22.67,2,443,allowed
,13.226.22.80,1,443,allowed
,13.226.23.213,1,80,allowed
,13.226.23.225,2,443,allowed
,13.226.23.74,2,443,allowed
,13.230.123.213,1,443,allowed
,13.230.140.118,1,443,allowed
,13.249.50.195,1,443,allowed
,13.249.50.57,1,443,allowed
,13.249.50.68,1,80,allowed
,13.249.50.75,1,443,allowed
,13.249.54.63,2,443,allowed
,13.249.55.11,1,443,allowed
,13.249.55.114,1,443,allowed
,13.249.55.117,1,443,allowed
,13.249.55.125,3,443,allowed
,13.249.55.127,1,443,allowed
,13.249.55.128,1,443,allowed
,13.249.55.129,1,443,allowed
,13.249.55.13,1,443,allowed
,13.249.55.14,1,443,allowed
,13.249.55.166,23,443,allowed
,13.249.55.19,1,443,allowed
,13.249.55.35,2,443,allowed
,13.249.55.36,1,443,allowed
,13.249.55.40,4,443,allowed
,13.249.55.48,1,443,allowed
,13.249.55.57,1,443,allowed
,13.249.55.70,2,443,allowed
,13.249.55.83,1,443,allowed
,13.249.55.84,1,443,allowed
,13.249.55.85,2,443,allowed
,13.249.55.88,2,443,allowed
,13.249.55.92,4,443,allowed
,13.249.55.98,1,443,allowed
,13.249.61.23,1,443,allowed
,13.249.62.7,3,443,allowed
,13.249.63.79,3,443,allowed
,13.33.132.155,2,443,allowed
,13.33.231.94,1,443,allowed
,13.33.248.80,5,443,allowed
,13.33.249.63,1,443,allowed
,13.33.251.34,48,443,allowed
,13.33.252.106,1,443,allowed
,13.33.252.141,1,443,allowed
,13.33.252.174,2,443,allowed
,13.33.252.204,1,80,allowed
,13.33.252.207,1,443,allowed
,13.33.252.35,17,443,allowed
,13.33.252.42,1,443,allowed
,13.33.252.70,1,80,allowed
,13.33.252.79,1,443,allowed
,13.33.252.84,1,443,allowed
,13.33.252.88,18,443,allowed
,13.33.253.208,1,443,allowed
,13.33.254.230,6,443,allowed
,13.33.254.233,3,443,allowed
,13.35.122.144,1,443,allowed
,13.35.122.150,1,443,allowed
,13.35.122.7,17,443,allowed
,13.35.125.10,5,443,allowed
,13.35.125.101,3,443,allowed
,13.35.125.102,4,443,allowed
,13.35.125.103,2,443,allowed
,13.35.125.104,2,443,allowed
,13.35.125.106,3,443,allowed
,13.35.125.108,1,443,allowed
,13.35.125.109,4,443,allowed
,13.35.125.11,9,443,allowed
,13.35.125.113,9,443,allowed
,13.35.125.114,4,443,allowed
,13.35.125.115,15,443,allowed
,13.35.125.117,5,443,allowed
,13.35.125.118,2,443,allowed
,13.35.125.119,2,443,allowed
,13.35.125.12,2,443,allowed
,13.35.125.120,1,443,allowed
,13.35.125.123,2,443,allowed
,13.35.125.124,5,443,allowed
,13.35.125.127,7,443,allowed
,13.35.125.128,3,443,allowed
,13.35.125.13,6,443,allowed
,13.35.125.14,2,443,allowed
,13.35.125.16,5,443,allowed
,13.35.125.19,1,443,allowed
,13.35.125.2,1,443,allowed
,13.35.125.20,5,443,allowed
,13.35.125.21,4,443,allowed
,13.35.125.22,1,443,allowed
,13.35.125.23,1,443,allowed
,13.35.125.24,8,443,allowed
,13.35.125.25,3,443,allowed
,13.35.125.26,5,443,allowed
,13.35.125.27,1,443,allowed
,13.35.125.28,3,443,allowed
,13.35.125.29,6,443,allowed
,13.35.125.30,2,443,allowed
,13.35.125.31,1,443,allowed
,13.35.125.32,6,443,allowed
,13.35.125.33,3,443,allowed
,13.35.125.34,6,443,allowed
,13.35.125.35,13,443,allowed
,13.35.125.36,3,443,allowed
,13.35.125.37,14,443,allowed
,13.35.125.38,3,443,allowed
,13.35.125.40,6,443,allowed
,13.35.125.42,1,443,allowed
,13.35.125.44,8,443,allowed
,13.35.125.45,1,443,allowed
,13.35.125.46,4,443,allowed
,13.35.125.48,14,443,allowed
,13.35.125.50,2,443,allowed
,13.35.125.51,7,443,allowed
,13.35.125.52,13,443,allowed
,13.35.125.53,4,443,allowed
,13.35.125.54,7,443,allowed
,13.35.125.55,1,443,allowed
,13.35.125.56,2,443,allowed
,13.35.125.57,3,443,allowed
,13.35.125.59,2,443,allowed
,13.35.125.6,5,443,allowed
,13.35.125.61,1,443,allowed
,13.35.125.62,4,443,allowed
,13.35.125.63,1,443,allowed
,13.35.125.66,4,443,allowed
,13.35.125.67,1,443,allowed
,13.35.125.68,4,443,allowed
,13.35.125.7,9,443,allowed
,13.35.125.70,1,443,allowed
,13.35.125.71,3,443,allowed
,13.35.125.73,9,443,allowed
,13.35.125.74,2,443,allowed
,13.35.125.78,2,443,allowed
,13.35.125.79,7,443,allowed
,13.35.125.8,3,443,allowed
,13.35.125.81,17,443,allowed
,13.35.125.82,10,443,allowed
,13.35.125.83,1,443,allowed
,13.35.125.84,14,443,allowed
,13.35.125.85,5,443,allowed
,13.35.125.87,2,443,allowed
,13.35.125.88,6,443,allowed
,13.35.125.89,1,443,allowed
,13.35.125.90,2,443,allowed
,13.35.125.92,3,443,allowed
,13.35.125.95,6,443,allowed
,13.35.125.96,7,443,allowed
,13.35.125.97,16,443,allowed
,13.35.125.99,2,443,allowed
,13.35.127.102,1,443,allowed
,13.35.127.104,1,80,allowed
,13.35.127.126,1,443,allowed
,13.35.127.136,1,443,allowed
,13.35.127.143,6,443,allowed
,13.35.127.167,1,443,allowed
,13.35.127.168,3,443,allowed
,13.35.127.18,16,443,allowed
,13.35.127.183,6,443,allowed
,13.35.127.192,2,443,allowed
,13.35.127.2,10,80,allowed
,13.35.127.201,1,443,allowed
,13.35.127.205,9,443,allowed
,13.35.127.206,45,443,allowed
,13.35.127.213,4,443,allowed
,13.35.127.217,10,443,allowed
,13.35.127.218,1,443,allowed
,13.35.127.22,4,443,allowed
,13.35.127.220,2,443,allowed
,13.35.127.225,1,443,allowed
,13.35.127.28,14,443,allowed
,13.35.127.29,1,443,allowed
,13.35.127.34,2,443,allowed
,13.35.127.55,1,80,allowed
,13.35.127.6,12,443,allowed
,13.35.127.61,1,443,allowed
,13.35.127.64,1,443,allowed
,13.35.127.9,1,443,allowed
,13.35.127.96,6,443,allowed
,13.52.5.24,1,443,allowed
,13.52.5.25,4,443,allowed
,13.56.169.149,6,443,allowed
,13.56.25.79,1,443,allowed
,13.56.27.165,2,443,allowed
,13.56.37.216,7,443,allowed
,13.56.42.97,1,443,allowed
,13.57.156.80,1,443,allowed
,13.57.169.73,1,443,allowed
,13.57.2.146,1,443,allowed
,13.57.63.58,1,443,allowed
,13.57.65.196,1,443,allowed
,13.57.90.3,1,443,allowed
,13.68.93.109,32,443,blocked
,13.74.179.117,24,443,blocked
,13.77.82.37,1,443,allowed
,130.150.237.6,8,443,allowed
,130.211.12.225,3,443,allowed
,130.211.13.57,4,443,allowed
,130.211.16.132,1,443,allowed
,130.211.20.72,1,443,allowed
,130.211.22.238,1,443,allowed
,130.211.28.152,1,443,allowed
,130.211.47.221,10,443,allowed
,130.211.9.172,4,443,allowed
,130.211.9.179,2,443,allowed
,130.248.128.153,3,443,allowed
,134.154.136.39,2,443,allowed
,134.154.136.39,1,80,allowed
,136.144.155.165,1,443,allowed
,136.147.100.130,22,443,allowed
,136.147.100.2,27,443,allowed
,136.147.101.130,15,443,allowed
,136.147.101.2,22,443,allowed
,136.147.102.130,2,443,allowed
,136.147.102.2,19,443,allowed
,136.147.103.130,12,443,allowed
,136.147.103.2,20,443,allowed
,136.147.103.71,1,443,allowed
,136.147.108.130,1,443,allowed
,136.147.108.2,1,443,allowed
,136.147.108.5,2,443,allowed
,136.147.111.2,1,443,allowed
,136.147.40.44,3,443,allowed
,136.147.40.7,2,443,allowed
,136.147.41.172,1,443,allowed
,136.147.41.44,3,443,allowed
,136.147.42.172,1,443,allowed
,136.147.42.44,3,443,allowed
,136.147.43.172,4,443,allowed
,136.147.43.44,3,443,allowed
,136.147.56.172,1,443,allowed
,136.147.57.172,5,443,allowed
,136.147.58.172,2,443,allowed
,136.147.59.44,9,443,allowed
,136.243.111.164,1,443,allowed
,136.243.150.198,1,443,allowed
,136.243.62.212,1,443,allowed
,137.117.66.74,16,443,allowed
,137.83.58.13,5,443,allowed
,138.128.161.179,3,80,allowed
,138.197.114.122,82,123,allowed
,138.197.202.171,1,443,allowed
,138.197.37.225,1,443,allowed
,138.197.37.227,1,443,allowed
,138.236.128.112,82,123,allowed
,138.68.13.106,1,443,allowed
,138.91.80.138,18,443,allowed
,140.82.113.25,4,443,allowed
,140.82.113.26,7,443,allowed
,140.82.114.25,2,443,allowed
,140.82.114.26,4,443,allowed
,142.0.93.10,1,80,allowed
,143.204.128.10,6,443,allowed
,143.204.128.10,4,80,allowed
,143.204.128.106,4,443,allowed
,143.204.128.49,1,443,allowed
,143.204.128.79,8,443,allowed
,143.204.129.124,1,443,allowed
,143.204.129.14,1,443,allowed
,143.204.129.163,216,443,allowed
,143.204.129.221,11,443,allowed
,143.204.129.251,2,443,allowed
,143.204.130.144,11,443,allowed
,143.204.130.17,1,443,allowed
,143.204.130.6,1,443,allowed
,143.204.130.65,1,443,allowed
,143.204.132.162,20,443,allowed
,143.204.132.169,3,443,allowed
,143.204.132.173,1,443,allowed
,143.204.132.212,2,443,allowed
,143.204.132.66,1,443,allowed
,143.204.132.7,1,443,allowed
,143.204.132.73,17,443,allowed
,143.204.132.9,1,443,allowed
,143.204.133.61,22,443,allowed
,143.204.134.60,2,443,allowed
,143.204.134.76,1,443,allowed
,143.204.134.85,10,443,allowed
,143.204.135.181,1,443,allowed
,143.204.148.26,1,443,allowed
,143.204.208.105,1,443,allowed
,143.215.130.61,24,80,blocked
,144.2.0.1,39,443,allowed
,144.2.1.1,4,443,allowed
,144.2.1.5,52,443,allowed
,144.2.3.1,2,443,allowed
,144.2.3.5,29,443,allowed
,144.76.100.145,4,443,allowed
,144.76.137.234,1,443,allowed
,146.185.189.167,42,443,allowed
,146.20.128.123,2,443,allowed
,146.20.132.120,2,443,allowed
,147.75.201.157,1,443,allowed
