lhub_ts,Account_Name,_time,index,New_Process_ID,Process_Command_Line,Creator_Process_ID,New_Process_Name,Security_ID,ComputerName,Creator_Process_Name,Account_Domain
1.56093E+12,"ben,-",2019-06-19T04:00:00.000-05:00,bene,0x2a80,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=3204421415936718423 --renderer-client-id=3873 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7228 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,SERVERTEST$",2019-06-19T03:59:47.000-05:00,bene,0x37c4,"c:\windows\system32\inetsrv\w3wp.exe -ap ""WebApiService"" -v ""v4.0"" -l ""webengine4.dll"" -a \\.\pipe\iisipmfb10f4ab-18b1-4f08-b7e2-d22c246fb37d -h ""C:\inetpub\temp\apppools\WebApiService\WebApiService.config"" -w """" -m 0 -t 20 -ta 0",0xab8,C:\Windows\System32\inetsrv\w3wp.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56093E+12,Gord,2019-06-19T03:59:16.000-05:00,local,0x7a0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=1449924843105307088 --renderer-client-id=3063 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9768 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"ben,-",2019-06-19T03:57:53.000-05:00,bene,0x1f60,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12156607492725064644 --renderer-client-id=3872 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=4700 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,Gord,2019-06-19T03:57:16.000-05:00,local,0x1c7c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=16378372296713139950 --renderer-client-id=3062 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6908 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,SPLUNK2$,2019-06-19T03:56:52.000-05:00,local,0x1938,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:55:03.000-05:00,bene,0x2544,"""C:\Windows\system32\SearchFilterHost.exe"" 0 600 604 612 65536 608",0x1910,C:\Windows\System32\SearchFilterHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:55:03.000-05:00,bene,0x1efc,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe542_ Global\UsGthrCtrlFltPipeMssGthrPipe542 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0x1910,C:\Windows\System32\SearchProtocolHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:54:57.000-05:00,bene,0x3770,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler",0x1adc,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:54:57.000-05:00,bene,0x1adc,taskeng.exe {3710064C-6066-49E1-8C73-5175C3EAFB9A} S-1-5-18:NT AUTHORITY\System:Service:,0x21c,C:\Windows\System32\taskeng.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"ben,-",2019-06-19T03:54:54.000-05:00,bene,0x2374,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6192444283281277658 --renderer-client-id=3871 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5984 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:54:47.000-05:00,bene,0x2488,\??\C:\Windows\system32\conhost.exe 0xffffffff,0x1ec0,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:54:47.000-05:00,bene,0x1ec0,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Program Files\Windows Server\Bin\WebApps\MacWebService\bin\Microsoft.WindowsServerSolutions.MacIntegration.MacWebService.dll"" /class:Microsoft.WindowsServerSolutions.MacIntegration.MacTasks /method:SetOnlineOffline /task:""Macintosh Status Report""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,Gord,2019-06-19T03:53:16.000-05:00,local,0x2f68,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=17261746725547059463 --renderer-client-id=3061 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5016 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"ben,-",2019-06-19T03:52:47.000-05:00,bene,0x32dc,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=13089900120392197980 --renderer-client-id=3870 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10216 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,SPLUNK2$,2019-06-19T03:51:44.000-05:00,local,0x18ac,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler",0x7e0,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56093E+12,Gord,2019-06-19T03:51:16.000-05:00,local,0x2de4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=6512681883223482346 --renderer-client-id=3060 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5496 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"ben,-",2019-06-19T03:49:48.000-05:00,bene,0x24f4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=1577130121878542615 --renderer-client-id=3869 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2084 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"ben,-",2019-06-19T03:47:42.000-05:00,bene,0x2200,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=8123250770789265441 --renderer-client-id=3868 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2116 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,Gord,2019-06-19T03:47:16.000-05:00,local,0x2380,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=14633105117215563436 --renderer-client-id=3059 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6512 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,Gord,2019-06-19T03:45:16.000-05:00,local,0xd60,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=4994706484908369181 --renderer-client-id=3058 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7952 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:44:47.000-05:00,bene,0x48c,\??\C:\Windows\system32\conhost.exe 0xffffffff,0x1090,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:44:47.000-05:00,bene,0x1090,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Program Files\Windows Server\Bin\WebApps\MacWebService\bin\Microsoft.WindowsServerSolutions.MacIntegration.MacWebService.dll"" /class:Microsoft.WindowsServerSolutions.MacIntegration.MacTasks /method:SetOnlineOffline /task:""Macintosh Status Report""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"ben,-",2019-06-19T03:44:42.000-05:00,bene,0x2bec,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2071112501970886068 --renderer-client-id=3867 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1500 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"ben,-",2019-06-19T03:42:36.000-05:00,bene,0x2954,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16216512554550142591 --renderer-client-id=3866 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2368 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,SPLUNK2$,2019-06-19T03:41:52.000-05:00,local,0x18ac,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56093E+12,Gord,2019-06-19T03:41:16.000-05:00,local,0x2ab4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=12246373417712633728 --renderer-client-id=3057 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10996 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:40:03.000-05:00,bene,0x2928,"""C:\Windows\system32\SearchFilterHost.exe"" 0 600 604 612 65536 608",0x1910,C:\Windows\System32\SearchFilterHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,-",2019-06-19T03:40:03.000-05:00,bene,0x63c,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe541_ Global\UsGthrCtrlFltPipeMssGthrPipe541 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0x1910,C:\Windows\System32\SearchProtocolHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,"SERVERTEST$,SERVERTEST$",2019-06-19T03:39:45.000-05:00,bene,0x2264,"c:\windows\system32\inetsrv\w3wp.exe -ap ""WebApiService"" -v ""v4.0"" -l ""webengine4.dll"" -a \\.\pipe\iisipma44d67f5-b848-4056-bab4-5058778e2f30 -h ""C:\inetpub\temp\apppools\WebApiService\WebApiService.config"" -w """" -m 0 -t 20 -ta 0",0xab8,C:\Windows\System32\inetsrv\w3wp.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56093E+12,"ben,-",2019-06-19T03:39:37.000-05:00,bene,0x130c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=4691114418218671709 --renderer-client-id=3865 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2116 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,Gord,2019-06-19T03:39:16.000-05:00,local,0x1208,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=17822449831618414688 --renderer-client-id=3056 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10904 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56093E+12,"ben,-",2019-06-19T03:37:31.000-05:00,bene,0x10f0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=1533095068327422232 --renderer-client-id=3864 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1112 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56093E+12,Gord,2019-06-19T03:35:16.000-05:00,local,0x2eb4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=7540087821979361667 --renderer-client-id=3055 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6080 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
